,Rating,Total_Reviews,SME_Data,Distance,Check_Web,Check_Telepon,Label
542,4.5,723,1,0.09859971909015258,0,1,1
543,4.1,723,1,0.25855718078157197,1,0,2
544,4.6,721,2,0.5624167953502952,1,1,2
545,4.3,721,1,0.6321865420107338,0,1,1
546,4.3,719,1,0.6342935692392498,0,1,1
547,4.6,718,1,0.17902051565720278,1,0,2
548,4.3,717,1,0.33349695778945243,0,1,1
549,4.3,713,2,0.26904088717487373,1,1,2
550,4.5,713,1,0.39161648322121634,0,1,1
551,4.3,712,1,0.2837022729824444,0,1,1
552,4.2,712,2,0.30170255088817727,1,1,2
553,4.3,711,1,0.4574509665793867,0,1,1
554,4.2,710,1,0.22591541916266564,0,1,1
555,4.4,707,2,0.27188537730448725,1,1,2
556,4.7,707,2,1.0817598184198485,1,1,2
557,4.7,706,0,0.0629033450781486,0,0,0
558,4.1,704,2,0.10409877280036728,1,1,2
559,4.6,703,2,0.4274887882110419,1,1,2
560,4.5,703,2,0.47005880136558903,1,1,2
561,4.6,701,2,0.3207138951617638,1,1,2
562,4.5,699,1,1.6003219180265325,0,1,1
563,4.5,698,0,2.201269929043688,0,0,0
564,4.5,697,2,0.4970667491682211,1,1,2
565,4.3,696,1,1.5483259058430843,0,1,1
566,4.6,694,1,0.779313438937981,0,1,1
567,4.5,694,1,1.7811304786580688,0,1,1
568,4.4,693,1,0.627494665381523,0,1,1
569,4.4,692,1,0.19118955310857394,0,1,1
570,4.3,691,2,0.6137821681897492,1,1,2
571,4.3,691,2,1.5026762537612226,1,1,2
572,4.2,690,0,0.707535426236361,0,1,1
573,4.4,689,1,0.10821388860754583,0,1,1
574,4.4,688,1,0.18812736552837633,0,1,1
575,4.5,688,2,0.33841046954056897,1,1,2
576,4.6,682,2,1.55558902242407,1,1,2
577,4.4,679,2,0.5687005611994161,1,1,2
578,4.5,677,1,0.2797039158066564,0,1,1
579,4.4,676,1,0.12236539044232833,0,1,1
580,4.3,676,1,0.3238356659177634,0,1,1
581,4.5,675,2,0.21676734648991636,1,1,2
582,4.5,675,2,0.280009102293446,1,1,2
583,4.7,674,2,1.42840623245374,1,1,2
584,4.5,671,2,3.5928092292037426,1,1,2
585,4.2,669,2,0.3908878446808183,1,1,2
586,4.3,667,2,0.9783750076014763,1,1,2
587,4.5,662,2,0.9758433015356259,1,1,2
588,4.5,662,2,1.0115614977296488,1,1,2
589,4.0,661,1,3.5077441902050976,0,1,1
590,4.3,660,1,0.27363841775693404,0,1,1
591,4.6,658,1,0.6102597988225854,0,1,1
592,4.5,654,1,0.1507982818227908,0,1,1
593,4.0,653,2,0.3630582397545347,1,1,2
594,4.6,651,2,4.4291908943515255,1,1,2
595,4.4,649,1,0.37459261697785595,0,1,1
596,4.6,645,1,0.33323229699109835,0,1,1
597,4.3,645,2,0.44989401802212087,1,1,2
598,4.4,643,2,0.34491318369082485,1,1,2
599,4.5,641,1,0.4102476307213985,0,1,1
600,4.6,640,2,0.5467223559789595,1,1,2
601,4.4,638,1,0.3706191293378186,0,1,1
602,4.5,632,0,0.5997610091742807,0,0,0
603,4.3,629,2,0.1548202876486521,1,1,2
604,4.4,626,2,0.8470097769965828,1,1,2
605,4.4,623,1,0.13296214523165703,0,1,1
606,4.4,623,2,0.37254923099084786,1,1,2
607,4.3,622,1,0.4411552671525979,0,1,1
608,4.6,622,2,0.48457094607022655,1,1,2
609,4.5,621,0,0.2657986082777312,0,0,0
610,4.3,619,0,0.6381438389478833,0,0,0
611,4.5,618,1,0.2168289659208366,1,0,2
612,4.5,618,1,0.8327609714865688,0,1,1
613,4.5,616,1,1.0924602165593205,0,1,1
614,4.2,613,2,1.6243353785008534,1,1,2
615,4.4,612,1,0.33089569104296246,0,1,1
616,4.6,612,2,3.0333375015203927,1,1,2
617,4.4,611,1,0.3233572286809077,0,1,1
618,4.2,610,1,0.2578636426719428,0,1,1
619,4.6,608,2,0.28832902007838795,1,1,2
620,4.0,608,1,3.1774236278277983,0,1,1
621,4.4,607,1,1.3882973202123854,0,1,1
622,4.6,603,2,1.8138210726982162,1,1,2
623,4.6,600,1,0.35811428009968177,0,1,1
624,4.4,600,2,0.481744242699752,1,1,2
625,4.4,599,2,2.3300475047767892,1,1,2
626,4.4,598,2,0.3692150918547331,1,1,2
627,4.5,596,2,0.2890679008233564,1,1,2
628,4.2,594,1,0.772192054409769,0,1,1
629,4.4,593,1,0.720888257659524,0,1,1
630,4.4,593,1,1.1916817178155614,0,1,1
631,4.1,593,2,2.4074853109946797,1,1,2
632,4.4,589,2,0.38255751324733667,1,1,2
633,4.1,589,1,0.47036601066952016,0,1,1
634,4.4,589,2,3.2995259164811253,1,1,2
635,4.5,588,1,0.6559439806008762,0,1,1
636,4.5,588,1,0.7653181426112747,0,1,1
637,4.5,587,2,0.2175732330705468,1,1,2
638,4.0,587,1,0.910752943611416,0,1,1
639,4.3,586,1,1.0767041943506006,0,1,1
640,4.5,585,1,0.8182897323893461,0,1,1
641,4.7,584,2,0.26750340230600816,1,1,2
642,4.5,582,2,0.2926996071449146,1,1,2
643,4.5,582,1,0.9936695473384477,0,1,1
644,4.6,580,0,0.19818799210399132,0,0,0
645,4.4,580,2,0.3692150918547331,1,1,2
646,4.4,579,1,0.3281687634891534,1,0,2
647,4.4,579,1,0.8792675328985005,0,1,1
648,4.7,579,1,2.025295953563103,0,1,1
649,4.4,575,2,1.209528599124719,1,1,2
650,4.3,573,2,0.16836062115438383,1,1,2
651,4.4,573,2,0.5031837927378642,1,1,2
652,4.6,573,2,0.7476736629321146,1,1,2
653,4.4,570,2,0.7841537632685646,1,1,2
654,4.3,569,1,0.25437144299761694,0,1,1
655,4.3,567,1,0.20885811723324194,0,1,1
656,4.3,567,1,0.39906967777475016,0,1,1
657,4.5,567,2,0.6457174813044582,1,1,2
658,4.0,567,2,0.7150929509794097,1,1,2
659,4.4,566,0,0.15699214884874427,0,0,0
660,4.5,565,1,0.12259702704779249,0,1,1
661,4.3,565,2,0.4258757976170677,1,1,2
662,4.4,560,2,0.06776029172141458,1,1,2
663,4.4,560,2,0.20343008216071357,1,1,2
664,4.3,558,1,1.2775953861391534,0,1,1
665,4.5,557,1,0.20660311333964673,1,0,2
666,4.1,556,0,0.18639321809376094,0,0,0
667,4.6,553,2,0.21115664181017996,1,1,2
668,4.4,553,1,0.47877965696717323,0,1,1
669,3.6,550,2,0.322975799795908,1,1,2
670,4.6,550,1,1.4389240405263335,0,1,1
671,4.2,549,1,0.6698753413267131,0,1,1
672,4.3,548,1,2.6872728184543924,0,1,1
673,4.2,547,0,0.31158205928276494,0,0,0
674,4.2,546,1,2.89647923136527,0,1,1
675,4.4,544,2,0.43999669932562835,1,1,2
676,4.3,543,1,0.7463206477095106,0,1,1
677,4.6,542,2,0.3621137450564186,1,1,2
678,4.2,538,1,0.22889090228690268,0,1,1
679,4.5,538,1,0.5260366865239423,0,1,1
680,4.4,538,2,1.0620630755627947,1,1,2
681,4.5,535,2,0.47550147260522124,1,1,2
682,4.4,533,2,0.17027655618282114,1,1,2
683,4.3,533,1,0.22959604227687644,0,1,1
684,4.3,531,2,0.5041095200830749,1,1,2
685,4.4,530,2,0.4134912158077526,1,1,2
686,4.5,529,0,0.5481513037624092,0,0,0
687,4.3,529,1,0.7671450472394934,0,1,1
688,4.3,527,0,0.871671410164109,0,0,0
689,4.8,527,2,1.4956241528953342,1,1,2
690,4.3,524,2,0.2070886337684136,1,1,2
691,4.5,524,2,0.2555644612973899,1,1,2
692,4.4,524,2,1.0307598036829992,1,1,2
693,4.5,523,2,1.2210062963161759,1,1,2
694,4.2,522,1,0.09078198340950291,0,1,1
695,4.0,522,1,0.317252527912189,0,1,1
696,4.4,522,2,0.8182280143965139,1,1,2
697,4.4,519,0,0.22161099584023186,0,0,0
698,4.4,518,1,0.6422659484849012,0,1,1
699,4.4,516,2,0.27209011157268614,1,1,2
700,4.4,514,0,0.3087541017557343,0,0,0
701,4.3,514,1,0.6737915574660271,0,1,1
702,4.5,514,2,0.6813155687203147,1,1,2
703,4.5,513,1,0.7048135495842458,0,1,1
704,4.2,513,0,0.9820287324315307,0,1,1
705,4.4,512,2,0.35824820834305593,1,1,2
706,4.6,511,2,0.18409126584870755,1,1,2
707,4.6,510,2,0.5197173696153705,1,1,2
708,4.3,510,1,0.6657237425184171,0,1,1
709,4.0,509,0,0.9055141098818789,0,0,0
710,4.6,507,1,0.24992737578945876,0,1,1
711,4.6,507,2,1.6220521161656838,1,1,2
712,4.5,506,1,0.42049644165741834,1,0,2
713,4.6,504,2,0.20944032825710188,1,1,2
714,4.2,502,0,0.08392623124268246,0,0,0
715,4.4,502,1,0.6638882182023985,0,1,1
716,4.6,500,2,1.6196424622667378,1,1,2
717,4.6,499,1,0.05471565141523775,0,1,1
718,4.3,499,0,1.0782792529784009,0,0,0
719,4.6,498,2,0.6325825734786493,1,1,2
720,4.6,497,1,0.7495893691077701,0,1,1
721,4.5,497,1,0.9551645432080582,0,1,1
722,4.4,495,0,0.2687857413171321,0,1,1
723,4.7,495,2,1.7062836934815453,1,1,2
724,4.3,494,1,0.44461710306264035,0,1,1
725,4.4,494,1,1.519172566446825,0,1,1
726,4.6,493,2,0.11383602040165454,1,1,2
727,4.5,493,1,1.0212495742214085,0,1,1
728,4.1,492,2,0.4676491519444184,1,1,2
729,4.6,492,2,0.6105337346423944,1,1,2
730,4.1,491,0,0.6536342455973043,0,0,0
731,4.6,489,1,0.7200482715078044,0,1,1
732,4.3,488,1,0.25508517366993777,0,1,1
733,4.4,487,2,0.36748641306153235,1,1,2
734,4.2,485,2,0.16437887761481806,1,1,2
735,4.3,485,2,0.25201884445140743,1,1,2
736,4.2,484,2,0.13226733927346251,1,1,2
737,4.5,483,0,0.7134024793526644,0,1,1
738,4.3,483,1,0.7435518352093391,0,1,1
739,4.5,482,2,0.5470712565709149,1,1,2
740,4.4,481,2,1.5045567237468895,1,1,2
741,4.2,479,1,1.612902863084287,0,1,1
742,4.4,477,2,2.267040119253926,1,1,2
743,4.4,476,2,1.2085910252781165,1,1,2
744,4.4,475,0,2.296946284791744,0,0,0
745,4.3,473,1,0.19104380194506235,0,1,1
746,4.5,471,2,1.4632204593401907,1,1,2
747,4.7,469,2,0.2172963439095129,1,1,2
748,4.5,467,2,0.3924182598350931,1,1,2
749,4.3,467,1,0.5014004629656267,0,1,1
750,4.4,467,1,0.5532631304946356,0,1,1
751,4.5,465,2,0.20217201871014315,1,1,2
752,4.4,465,1,0.6470118618786395,0,1,1
753,4.4,464,0,0.40984599300192265,0,0,0
754,4.5,462,1,0.26733946679671344,0,1,1
755,4.2,460,1,0.24000441902914516,0,1,1
756,4.6,459,2,0.465956026657647,1,1,2
757,4.2,459,2,0.6110588682428953,1,1,2
758,4.4,457,2,0.6566661887247492,1,1,2
759,4.5,456,2,1.058455108556556,1,1,2
760,4.3,456,1,8.96063356750317,1,1,2
761,4.5,454,2,0.33407273429044076,1,1,2
762,3.9,454,2,2.2595082855435966,1,1,2
763,3.7,453,2,1.3148203879792542,1,1,2
764,4.5,453,1,3.1872868079702843,1,1,2
765,4.4,452,1,0.2565713125144511,0,1,1
766,3.7,452,2,1.3148203879792542,1,1,2
767,4.6,451,1,0.4589159417985785,0,1,1
768,4.2,451,2,0.493860681680378,1,1,2
769,4.6,450,2,0.2279835217546095,1,1,2
770,4.6,447,1,0.7225019768225175,0,1,1
771,4.3,447,1,5.492139624999906,0,1,1
772,4.6,446,0,0.20363065916262751,0,0,0
773,4.6,444,2,0.13237073525073262,1,1,2
774,4.6,444,2,0.6027982942748611,1,1,2
775,4.6,443,1,0.21447350381532915,0,1,1
776,4.4,442,1,0.5335626902627744,0,1,1
777,4.4,441,1,1.9418667207481344,0,1,1
778,4.5,440,0,0.43522106683302314,0,1,1
779,4.5,440,2,0.7305818270305257,1,1,2
780,4.4,439,1,0.7788894583410864,0,1,1
781,4.4,439,0,1.1426540103407965,0,0,0
782,4.4,439,0,1.1462516525055801,0,0,0
783,4.5,437,2,0.6452858791603071,1,1,2
784,4.6,437,0,1.3640998250793097,0,1,1
785,4.2,434,1,0.4353780287192561,0,1,1
786,4.2,434,2,0.7180002863734378,1,1,2
787,4.5,434,1,1.0758026506572607,0,1,1
788,4.3,433,1,2.359428720187,0,1,1
789,4.1,431,2,0.24555109530960278,1,1,2
790,4.4,429,2,0.5654653373827543,1,1,2
791,4.5,429,1,0.7407231309314889,0,1,1
792,4.3,427,0,0.4053907775248152,0,0,0
793,4.5,427,1,0.4894086026424373,0,1,1
794,4.5,427,2,0.5216855330160809,1,1,2
795,4.5,426,2,0.2500867379199201,1,1,2
796,4.6,425,1,0.16889994996272853,0,1,1
797,4.4,423,2,1.437842040160112,1,1,2
798,4.4,422,1,1.0631294476323627,0,1,1
799,4.7,422,2,1.460799418151052,1,1,2
800,4.6,420,2,0.15362286256260624,1,1,2
801,4.5,419,2,0.21532717063838017,1,1,2
802,4.6,418,1,0.19645186077406687,0,1,1
803,4.7,417,1,0.21473715004458518,0,1,1
804,4.5,416,0,0.5485401384939067,0,0,0
805,4.4,416,1,0.7734109259915871,0,1,1
806,3.9,415,1,3.399803630034695,0,1,1
807,4.1,414,0,0.5206464555506757,0,1,1
808,4.5,413,2,0.36067139618147614,1,1,2
809,4.4,413,0,1.1495606661457538,0,0,0
810,4.1,412,1,0.34746687048826064,0,1,1
811,4.3,412,1,0.9291907350717338,0,1,1
812,4.5,412,0,1.1324104602595095,0,1,1
813,4.0,411,2,0.4806037178474312,1,1,2
814,4.5,411,2,0.6950174283982596,1,1,2
815,4.7,409,2,1.8419893655723407,1,1,2
816,4.7,408,2,1.2166324016452548,1,1,2
817,4.3,407,0,1.1768219293424285,0,0,0
818,4.2,406,1,0.20985907892684677,0,1,1
819,4.5,406,1,0.6698714878757026,0,1,1
820,4.5,405,2,0.4682753742723281,1,1,2
821,4.4,405,0,2.2612728291272592,0,1,1
822,4.4,404,2,0.4491899418921103,1,1,2
823,4.7,404,2,0.5681222826857791,1,1,2
824,4.2,404,1,0.8628852200448045,0,1,1
825,4.6,403,2,0.22013505273358555,1,1,2
826,4.4,403,1,0.5418300208536658,0,1,1
827,4.5,403,2,0.5990302725009038,1,1,2
828,4.5,402,2,0.4862510723082001,1,1,2
829,4.4,402,1,0.9817432128318941,0,1,1
830,4.4,402,2,4.038991211296913,1,1,2
831,4.6,400,2,0.31135095510961985,1,1,2
832,4.5,400,2,0.4102252350821697,1,1,2
833,4.4,400,2,0.6251859497708355,1,1,2
834,4.4,400,2,0.6271100799814162,1,1,2
835,4.3,399,1,0.5847333800306713,0,1,1
836,4.5,399,0,0.6336108823515327,0,1,1
837,4.5,398,2,1.1797198019697168,1,1,2
838,4.5,396,1,0.6191921519072006,0,1,1
839,4.5,393,1,0.24339964153436042,0,1,1
840,4.6,393,1,0.45756019913886103,0,1,1
841,4.5,391,2,0.43273369486047303,1,1,2
842,4.4,390,1,0.6772121443156219,0,1,1
843,4.4,388,2,0.11859004566881774,1,1,2
844,4.6,387,1,0.09692330957016211,0,1,1
845,4.7,387,1,0.32732222322561916,0,1,1
846,4.3,383,1,0.21784740054008533,0,1,1
847,4.9,382,2,0.3608711418769696,1,1,2
848,4.4,381,2,0.1251605424874288,1,1,2
849,4.5,378,2,0.16751437558258767,1,1,2
850,4.4,377,2,0.4459008313551098,1,1,2
851,4.5,376,0,0.7017790903948977,1,1,2
852,4.5,376,2,0.8026897715089844,1,1,2
853,4.6,375,1,0.9974543192150459,0,1,1
854,4.6,374,1,0.3955698481089292,0,1,1
855,4.2,374,1,0.6164746979232537,0,1,1
856,4.2,373,2,0.43979456449678944,1,1,2
857,4.2,373,0,1.0537206759860593,0,1,1
858,4.5,372,2,0.3968982930595253,1,1,2
859,4.2,372,1,0.7287095524413388,0,1,1
860,3.8,371,0,0.616637596506016,0,0,0
861,4.4,370,2,1.6789705492305227,1,1,2
862,4.4,369,1,0.06702770021428507,0,1,1
863,4.4,369,2,0.7302322090443172,1,1,2
864,4.4,368,0,0.3581192635485153,0,0,0
865,4.3,368,1,2.971379556642543,1,0,2
866,4.5,366,2,0.3777501539285123,1,1,2
867,4.0,366,2,0.8990800292201018,1,1,2
868,4.5,366,2,1.2256521367967417,1,1,2
869,4.0,365,0,0.2515524670353839,0,0,0
870,4.7,365,1,1.2415763899686372,0,1,1
871,4.5,365,1,2.4618551263734334,1,1,2
872,4.4,363,2,0.5146056639472694,1,1,2
873,4.3,362,2,0.35442783784113413,1,1,2
874,4.2,360,2,0.16346355558394354,1,1,2
875,4.0,360,2,0.8475262662056194,1,1,2
876,4.6,359,1,0.3825045788638312,0,1,1
877,4.4,358,1,0.45461900679581885,0,1,1
878,4.6,358,2,0.6646141015325591,1,1,2
879,4.5,358,1,1.448556622582603,0,1,1
880,4.6,358,0,2.327943937907348,0,0,0
881,4.4,357,1,0.40905967719239045,0,1,1
882,4.2,357,1,0.5311177875058288,0,1,1
883,4.4,357,2,0.6103541602926235,1,1,2
884,4.3,357,0,0.8586385701010013,0,0,0
885,4.4,356,0,0.6241168742468174,0,1,1
886,4.4,355,0,0.5977375469482875,0,0,0
887,4.4,354,1,0.19308370209299308,0,1,1
888,4.3,354,1,0.441082328714325,0,1,1
889,4.6,353,1,0.2795876091233266,0,1,1
890,4.5,353,1,0.36639915380453547,0,1,1
891,4.6,352,0,0.368195274051399,0,0,0
892,4.3,352,2,1.1145121897176642,1,1,2
893,4.5,351,2,2.3501938665378117,1,1,2
894,4.3,350,1,0.6073126419924416,0,1,1
895,4.1,350,0,2.9260216016998317,0,0,0
896,4.2,347,1,0.39726715185936623,0,1,1
897,4.6,345,1,0.2519413688046989,1,0,2
898,4.3,342,1,0.48929587822610854,0,1,1
899,4.6,339,2,0.3547470182411658,1,1,2
900,4.4,338,2,0.21596770727619388,1,1,2
901,4.3,338,1,0.35656058020991227,0,1,1
902,4.4,338,2,1.2828070492397694,1,1,2
903,4.3,337,2,0.5656618558901795,1,1,2
904,4.3,337,1,0.6530133997757892,1,0,2
905,4.2,336,1,0.40319272065542416,0,1,1
906,4.5,336,2,1.2642067766932492,1,1,2
907,4.3,335,2,0.4086003000250059,1,1,2
908,4.4,334,2,0.8340130805047953,1,1,2
909,4.4,331,2,2.5062211813809454,1,1,2
910,4.4,329,0,0.9025086290623953,0,1,1
911,3.8,327,0,0.18309806246722674,0,0,0
912,4.6,327,2,1.3497012368551182,1,1,2
913,4.7,327,2,4.562805505105325,1,1,2
914,4.1,325,1,0.2797464995913506,0,1,1
915,4.2,325,0,0.5526826028180416,0,0,0
916,4.3,325,2,1.6855974686158224,1,1,2
917,4.3,324,1,0.47481272763134735,0,1,1
918,4.2,324,0,0.4756710935492172,0,1,1
919,4.3,324,2,0.7601891787024465,1,1,2
920,4.6,323,0,0.15356095288675656,0,0,0
921,4.6,322,2,0.27178930611943675,1,1,2
922,4.5,322,2,5.347025276297481,1,1,2
923,4.2,319,1,1.3090178965760246,1,1,2
924,4.6,317,1,0.2647147649264729,0,1,1
925,4.6,317,1,0.2647147649264729,0,1,1
926,4.5,316,2,0.9361242071004033,1,1,2
927,4.5,315,0,0.3854365495338504,0,1,1
928,4.3,313,1,0.21495625586290482,0,1,1
929,4.3,313,0,0.3583516001466766,0,1,1
930,4.4,312,2,0.26271908146553896,1,1,2
931,4.6,311,1,0.17535783187734647,0,1,1
932,4.3,311,2,0.47127596003158573,1,1,2
933,4.1,311,0,0.6028938712975779,0,0,0
934,4.3,309,0,0.29284624825717315,0,1,1
935,4.3,309,2,3.710337422666964,1,1,2
936,4.9,308,2,0.15410800775294173,1,1,2
937,4.6,308,2,1.2637233846116562,1,1,2
938,4.6,307,2,0.4409155772979819,1,1,2
939,4.4,307,2,0.6893561745647186,1,1,2
940,4.3,307,1,0.8152192701710217,0,1,1
941,4.3,307,2,1.1232570169115088,1,1,2
942,4.5,307,2,4.279152631277212,1,1,2
943,4.4,306,1,0.5171578491396933,0,1,1
944,4.8,305,2,0.7821110762476512,1,1,2
945,4.4,304,1,0.27966862026767075,0,1,1
946,4.5,304,2,0.4995347560248901,1,1,2
947,3.8,304,1,1.235742215484174,0,1,1
948,4.5,303,2,0.47308196676916214,1,1,2
949,4.3,303,0,1.1422922794978354,0,0,0
950,4.6,303,1,4.427832995052743,1,1,2
951,4.4,302,1,0.19433604875404054,0,1,1
952,4.6,301,0,0.3414600857693865,0,0,0
953,4.3,300,2,0.26259765613611885,1,1,2
954,4.2,299,0,0.5200067586874366,0,1,1
955,4.2,299,1,0.5755536314437752,0,1,1
956,4.0,299,0,1.268460748027141,0,1,1
957,4.5,299,2,3.7154389155946337,1,1,2
958,4.4,298,2,0.45473036324659505,1,1,2
959,4.5,297,2,0.2570788777723771,1,1,2
960,4.2,297,0,0.46754080849894303,0,1,1
961,4.3,296,2,0.5507707565129518,1,1,2
962,4.7,296,2,0.7680485491245539,1,1,2
963,4.7,296,2,1.4531620520135045,1,1,2
964,4.2,295,2,0.781673637017168,1,1,2
965,4.6,294,2,0.37364744474539363,1,1,2
966,4.4,294,1,0.4018183187008163,0,1,1
967,4.4,294,2,0.5713072979165992,1,1,2
968,4.5,293,1,0.20085918712878942,0,1,1
969,4.4,293,2,0.3980813935079337,1,1,2
970,4.7,293,1,0.710196552997391,0,1,1
971,4.4,292,0,0.4486638822924067,0,1,1
972,4.7,291,2,0.4194819872001346,1,1,2
973,4.5,291,1,1.9130699797770647,0,1,1
974,4.7,289,2,0.23605986797665482,1,1,2
975,4.2,288,2,0.331086869604791,1,1,2
976,4.4,288,1,0.6122128471665336,0,1,1
977,4.3,287,2,0.18060621962503615,1,1,2
978,4.4,287,2,0.26023877673687884,1,1,2
979,4.4,287,0,0.3649582959166433,0,0,0
980,4.3,286,2,0.16861367303753078,1,1,2
981,4.5,286,1,0.7635933905058846,0,1,1
982,4.3,286,2,1.4795367502492638,1,1,2
983,4.2,285,2,0.35676638743703076,1,1,2
984,4.6,284,2,0.4440377104972485,1,1,2
985,4.4,283,2,0.23798370569850696,1,1,2
986,4.3,283,2,1.1978821262727373,1,1,2
987,4.4,283,2,4.44439693112793,1,1,2
988,4.3,282,0,0.48037441773801864,0,0,0
989,4.6,282,1,1.1848123453268735,0,1,1
990,4.2,281,1,0.453958021938068,0,1,1
991,4.5,281,2,1.6641109525420021,1,1,2
992,4.7,281,0,1.7202972287265355,0,0,0
993,4.5,281,0,2.217836244966937,0,0,0
994,4.4,281,1,2.395841768175129,0,1,1
995,4.4,280,1,2.7770758979425056,0,1,1
996,4.7,279,0,0.4532430551518863,0,0,0
997,4.6,279,2,1.1210951151129382,1,1,2
998,4.4,278,1,0.17073183297568334,0,1,1
999,4.6,278,1,0.421947336328269,0,1,1
1000,4.5,277,0,0.648715394858346,0,0,0
1001,4.3,277,2,0.7396975839208823,1,1,2
1002,4.4,276,2,0.6065979513595477,1,1,2
1003,4.0,275,1,1.2702633499159128,0,1,1
1004,4.3,274,1,0.28717870808071777,0,1,1
1005,4.5,274,0,0.48951447564209816,0,0,0
1006,4.4,274,1,0.5135258400750221,0,1,1
1007,3.9,274,2,0.5340363361231646,1,1,2
1008,4.4,274,1,0.5893463223931407,1,1,2
1009,4.6,272,1,0.1996431639360629,0,1,1
1010,4.5,272,2,0.9748721710874005,1,1,2
1011,4.2,272,1,1.3766586334107282,0,1,1
1012,4.6,271,0,0.48772150002746717,0,0,0
1013,4.5,271,1,1.3117366456338118,0,1,1
1014,4.5,269,0,0.32607140403713286,0,0,0
1015,4.5,268,1,2.6971982874399982,0,1,1
1016,4.7,267,2,0.17542768762735245,1,1,2
1017,4.6,267,1,0.22900961576912413,0,1,1
1018,4.6,267,2,0.5205820723266503,1,1,2
1019,4.2,267,1,3.540662516062756,1,1,2
1020,4.2,265,0,0.12068865288846845,0,1,1
1021,4.4,265,0,0.21415680185211505,0,0,0
1022,4.2,265,2,0.5850553034827636,1,1,2
1023,4.5,265,2,0.6891418184293437,1,1,2
1024,4.2,264,1,0.41968809217685143,0,1,1
1025,4.3,264,2,1.8102042287664641,1,1,2
1026,4.3,263,1,0.6640840167052672,0,1,1
1027,4.3,262,1,0.18860281866838377,0,1,1
1028,4.1,262,0,1.9415382302094597,0,0,0
1029,4.3,262,1,3.438357424510924,0,1,1
1030,4.0,261,0,0.3821552334143681,0,1,1
1031,4.2,259,0,0.10337543920388725,0,0,0
1032,4.1,259,2,0.26651625749637364,1,1,2
1033,4.7,258,1,0.794516984532619,0,1,1
1034,4.3,258,2,1.2388304077428751,1,1,2
1035,4.5,257,2,0.15979846664751268,1,1,2
1036,4.4,255,1,0.09862256628434665,0,1,1
1037,4.4,254,0,0.5942061266380888,0,1,1
1038,4.4,254,0,1.8125033365184018,0,0,0
1039,4.6,253,1,0.40402984919130097,0,1,1
1040,4.6,253,2,0.7898900111530688,1,1,2
1041,4.5,252,0,0.1371546846681306,0,0,0
1042,4.3,252,2,0.3724443523204118,1,1,2
1043,4.5,252,2,0.3835230724075427,1,1,2
1044,4.7,252,1,1.2157100193107218,0,1,1
1045,4.5,251,1,0.5498141435104211,0,1,1
1046,4.4,251,1,1.1632235170427407,0,1,1
1047,4.4,251,1,1.247091389756696,0,1,1
1048,4.1,251,1,3.387090773645332,0,1,1
1049,4.5,250,1,0.13157593347271562,0,1,1
1050,4.5,250,0,1.4208369144832769,0,1,1
1051,4.5,250,1,1.714433573907106,0,1,1
1052,4.3,250,2,2.103396792503675,1,1,2
1053,4.5,249,1,0.6388223015430371,0,1,1
1054,4.4,249,2,0.6762529503184007,1,1,2
1055,4.5,249,1,0.723648309272967,1,0,2
1056,4.5,249,2,1.147924994035479,1,1,2
1057,4.5,248,0,0.264482207780719,0,0,0
1058,4.6,248,1,0.4573268401408568,0,1,1
1059,4.5,248,2,0.5504903715589713,1,1,2
1060,4.3,248,0,0.8710502724895126,0,0,0
1061,4.6,247,2,1.0568600992450143,1,1,2
1062,4.8,245,2,0.48191484251306227,1,1,2
1063,4.3,243,0,0.0578728030832264,0,0,0
1064,4.4,243,2,0.24504640060504998,1,1,2
1065,4.4,241,0,0.6404909741200666,0,0,0
1066,4.5,240,0,0.18096753984205025,0,1,1
1067,4.5,240,2,0.8344068045429601,1,1,2
1068,4.0,238,1,0.3092943265216469,1,0,2
1069,4.5,238,1,0.3797750707086576,0,1,1
1070,4.4,238,1,1.1030264409469952,0,1,1
1071,4.3,238,1,2.82773800832502,1,0,2
1072,4.5,237,0,0.207323499584969,0,0,0
1073,4.5,237,2,0.39836742814617687,1,1,2
1074,4.3,237,2,0.5973920790780929,1,1,2
1075,4.2,237,1,1.1327725815550909,0,1,1
1076,4.2,237,1,1.5181862660683128,1,0,2
1077,4.5,237,1,4.615612665967863,0,1,1
1078,4.0,235,1,0.16480216592937075,0,1,1
1079,4.5,235,0,0.43592144118087855,0,0,0
1080,4.1,235,0,1.084294443799272,0,0,0
1081,4.4,235,1,1.3457278601720708,0,1,1
1082,4.3,234,1,0.45653542538849834,0,1,1
1083,4.5,234,2,0.7169713519850287,1,1,2
1084,4.7,232,0,0.42457211163220315,0,0,0
1085,4.7,232,2,0.8983313224726909,1,1,2
1086,4.7,230,1,0.232056424339668,0,1,1
1087,4.7,230,2,1.2010768004787082,1,1,2
1088,4.4,229,0,0.5810999832990354,0,0,0
1089,4.1,229,0,0.8058355838369186,0,1,1
1090,4.6,229,0,1.2248123034130127,0,0,0
1091,4.7,229,2,1.733041609695057,1,1,2
1092,4.8,228,1,0.7176397499810685,0,1,1
1093,4.4,227,2,0.26720176280255853,1,1,2
1094,4.4,227,0,0.8426626874246349,0,1,1
1095,4.2,226,2,1.4907542649147028,1,1,2
1096,4.3,225,2,0.4768987919171008,1,1,2
1097,4.2,225,1,0.7063568767759106,0,1,1
1098,4.5,224,1,0.6486150034248418,0,1,1
